episode,reward,length
209,-21.0,3168
210,-21.0,3056
211,-21.0,3536
212,-21.0,3056
213,-21.0,3296
214,-21.0,3300
215,-21.0,3536
216,-21.0,3296
217,-21.0,3304
218,-21.0,3056
219,-21.0,3056
220,-21.0,3412
221,-21.0,3056
222,-20.0,3370
223,-21.0,3296
224,-21.0,3296
225,-21.0,3536
226,-21.0,3131
227,-21.0,3296
228,-21.0,3128
229,-21.0,3168
230,-21.0,3296
231,-21.0,3296
232,-21.0,3056
233,-21.0,3056
234,-21.0,3304
235,-21.0,3056
236,-21.0,3056
237,-21.0,3648
238,-21.0,3304
239,-21.0,3056
240,-21.0,3056
241,-21.0,3056
242,-21.0,3296
243,-21.0,3296
244,-20.0,3607
245,-21.0,3056
246,-21.0,3168
247,-21.0,3056
248,-21.0,3056
249,-21.0,3056
250,-21.0,3056
251,-20.0,3370
252,-21.0,3056
253,-21.0,3296
254,-21.0,3304
255,-21.0,3056
256,-21.0,3056
257,-21.0,3168
258,-21.0,3056
259,-21.0,3416
260,-21.0,3168
261,-21.0,3056
262,-21.0,3168
263,-21.0,3408
264,-21.0,3056
265,-21.0,3304
266,-21.0,3296
267,-21.0,3056
268,-21.0,3168
269,-21.0,3296
270,-21.0,3056
271,-21.0,3056
272,-20.0,3613
273,-21.0,3280
274,-21.0,3056
275,-21.0,3056
276,-21.0,3168
277,-20.0,3348
278,-21.0,3536
279,-21.0,3056
280,-20.0,3367
281,-21.0,3168
282,-21.0,3056
283,-21.0,3408
284,-21.0,3056
285,-21.0,3408
286,-21.0,3056
287,-21.0,3056
288,-21.0,4020
289,-21.0,3056
290,-20.0,3828
291,-21.0,3056
292,-21.0,3304
293,-21.0,3536
294,-21.0,3296
295,-21.0,3056
296,-21.0,3056
297,-21.0,3304
298,-20.0,3351
299,-21.0,3168
300,-21.0,3056
301,-21.0,3056
302,-21.0,3304
303,-21.0,3548
304,-21.0,3056
305,-21.0,3056
306,-21.0,3168
307,-21.0,3056
308,-21.0,3168
309,-20.0,3367
310,-21.0,3280
311,-21.0,3056
312,-21.0,3056
313,-21.0,3296
314,-21.0,3131
315,-21.0,3056
316,-21.0,3056
317,-21.0,3056
318,-21.0,3168
319,-21.0,3056
320,-21.0,3304
321,-21.0,3056
322,-21.0,3056
323,-20.0,3607
324,-21.0,3408
325,-21.0,3168
326,-21.0,3408
327,-21.0,3056
328,-21.0,3056
329,-21.0,3056
330,-21.0,3056
331,-21.0,3056
332,-21.0,3168
333,-21.0,3056
334,-21.0,3296
335,-21.0,3056
336,-20.0,3448
337,-21.0,3296
338,-21.0,3656
339,-21.0,3131
340,-21.0,3168
341,-21.0,3056
342,-21.0,3056
343,-21.0,3296
344,-21.0,3056
345,-21.0,3168
346,-21.0,3168
347,-21.0,3304
348,-21.0,3300
349,-21.0,3168
350,-21.0,3536
351,-21.0,3056
352,-21.0,3056
353,-21.0,3300
354,-21.0,3056
355,-21.0,3056
356,-21.0,3280
357,-21.0,3056
358,-20.0,3679
359,-21.0,3056
360,-21.0,3408
361,-21.0,3304
362,-21.0,3296
363,-21.0,3056
364,-21.0,3168
365,-20.0,3367
366,-21.0,3296
367,-20.0,3367
368,-21.0,3304
369,-21.0,3056
370,-21.0,3056
371,-21.0,3056
372,-21.0,3056
373,-21.0,3056
374,-21.0,3056
375,-21.0,3056
376,-21.0,3056
377,-20.0,3348
378,-20.0,3367
379,-21.0,3056
380,-21.0,3296
381,-21.0,3296
382,-21.0,3056
383,-21.0,3056
384,-21.0,3168
385,-21.0,4024
386,-21.0,3056
387,-21.0,3056
388,-21.0,3056
389,-21.0,3056
390,-21.0,3056
391,-21.0,3168
392,-20.0,3370
393,-21.0,3056
394,-21.0,3408
395,-21.0,3304
396,-21.0,3280
397,-21.0,3056
398,-20.0,3613
399,-21.0,3300
400,-21.0,3296
401,-21.0,3168
402,-21.0,3300
403,-21.0,3056
404,-20.0,3367
405,-21.0,3168
406,-21.0,3776
407,-21.0,3056
408,-21.0,3296
409,-21.0,3168
410,-21.0,3778
411,-21.0,3056
412,-21.0,3056
413,-21.0,3280
414,-21.0,3056
415,-20.0,3350
416,-21.0,3280
417,-21.0,3776
418,-21.0,3168
419,-21.0,3056
420,-21.0,3168
421,-21.0,3056
422,-21.0,3056
423,-21.0,3056
424,-21.0,3056
425,-21.0,3056
426,-21.0,3056
427,-21.0,3536
428,-20.0,3607
429,-21.0,3056
430,-21.0,3300
431,-21.0,3131
432,-21.0,3056
433,-21.0,3304
434,-21.0,3056
435,-20.0,3610
436,-21.0,3296
437,-21.0,3056
438,-21.0,3296
439,-21.0,3056
440,-21.0,3056
441,-21.0,3056
442,-21.0,3056
443,-21.0,3056
444,-21.0,3552
445,-21.0,3056
446,-21.0,3056
447,-21.0,3168
448,-21.0,3056
449,-21.0,3056
450,-20.0,3370
451,-21.0,3408
452,-21.0,3056
453,-21.0,3056
454,-21.0,3536
455,-21.0,3296
456,-21.0,3304
457,-21.0,3056
458,-21.0,3056
459,-21.0,3304
460,-21.0,3168
461,-20.0,3607
462,-21.0,3304
463,-21.0,3056
464,-21.0,3056
465,-21.0,3056
466,-21.0,3056
467,-21.0,3656
468,-21.0,3056
469,-21.0,3536
470,-21.0,3168
471,-21.0,3056
472,-21.0,3056
473,-21.0,3056
474,-21.0,3056
475,-20.0,3367
476,-21.0,3056
477,-21.0,3056
478,-21.0,3056
479,-21.0,3300
480,-21.0,3056
481,-21.0,3056
482,-21.0,3300
483,-21.0,3056
484,-21.0,3056
485,-21.0,3056
486,-21.0,3056
487,-21.0,3408
488,-21.0,3056
489,-21.0,3056
490,-21.0,3780
491,-20.0,3373
492,-21.0,3168
493,-21.0,3280
494,-21.0,3296
495,-21.0,3536
496,-21.0,3296
497,-21.0,3056
498,-21.0,3296
499,-21.0,3056
500,-21.0,3245
501,-21.0,3056
502,-21.0,3056
503,-21.0,3168
504,-21.0,3056
505,-21.0,3056
506,-21.0,3056
507,-21.0,3056
508,-21.0,3056
509,-21.0,3168
510,-21.0,3056
511,-21.0,3056
512,-21.0,3056
513,-21.0,3296
514,-21.0,3168
515,-21.0,3056
516,-21.0,3056
517,-21.0,3300
518,-21.0,3056
519,-21.0,3128
520,-21.0,3544
521,-21.0,3296
522,-21.0,3168
523,-21.0,3304
524,-21.0,3056
525,-21.0,3304
526,-21.0,3544
527,-21.0,3304
528,-21.0,3056
529,-21.0,3131
530,-21.0,3056
531,-21.0,3168
532,-21.0,3240
533,-21.0,3168
534,-21.0,3168
535,-21.0,3660
536,-21.0,3776
537,-21.0,3168
538,-21.0,3056
539,-21.0,3056
540,-21.0,3056
541,-21.0,3056
542,-21.0,3296
543,-21.0,3168
544,-21.0,3056
545,-21.0,3304
546,-21.0,3056
547,-21.0,3131
548,-21.0,3300
549,-21.0,3056
550,-21.0,3056
551,-21.0,3300
552,-21.0,3056
553,-20.0,3367
554,-21.0,3168
555,-21.0,3304
556,-21.0,3304
557,-21.0,3296
558,-21.0,3056
559,-21.0,3056
560,-21.0,3056
561,-21.0,3168
562,-21.0,3778
563,-21.0,3784
564,-21.0,3296
565,-21.0,3056
566,-21.0,3056
567,-21.0,3296
568,-21.0,3056
569,-21.0,3056
570,-21.0,3056
571,-21.0,3300
572,-21.0,3168
573,-21.0,3296
574,-21.0,3056
575,-21.0,3056
576,-20.0,4068
577,-21.0,3056
578,-21.0,3296
579,-21.0,3296
580,-21.0,3056
581,-21.0,3776
582,-21.0,3296
583,-21.0,3056
584,-21.0,3056
585,-21.0,3296
586,-21.0,3776
587,-21.0,3168
588,-21.0,3056
589,-21.0,3304
590,-21.0,3408
591,-21.0,3168
592,-21.0,3056
593,-21.0,3168
594,-21.0,3131
595,-21.0,3056
596,-21.0,3296
597,-21.0,3056
598,-21.0,3056
599,-20.0,3367
600,-21.0,3056
601,-21.0,3056
602,-21.0,3056
603,-20.0,3373
604,-21.0,3168
605,-21.0,3056
606,-20.0,3350
607,-21.0,3056
608,-21.0,3056
609,-20.0,3425
610,-21.0,3056
611,-21.0,3056
612,-21.0,3056
613,-21.0,3056
614,-21.0,3168
615,-21.0,3056
616,-21.0,3056
617,-20.0,3348
618,-21.0,3784
619,-21.0,3056
620,-21.0,3168
621,-21.0,3296
622,-21.0,3240
