episode,reward,length
209,-21.0,3412
210,-21.0,3056
211,-21.0,3056
212,-21.0,3168
213,-20.0,3479
214,-21.0,3168
215,-21.0,3056
216,-19.0,3792
217,-20.0,3517
218,-21.0,3056
219,-20.0,3367
220,-21.0,3168
221,-20.0,3818
222,-20.0,3609
223,-21.0,3168
224,-21.0,3536
225,-21.0,3408
226,-19.0,4170
227,-20.0,3607
228,-21.0,3056
229,-21.0,3056
230,-20.0,3553
231,-21.0,3056
232,-21.0,3168
233,-20.0,3367
234,-21.0,3280
235,-21.0,3168
236,-21.0,3056
237,-21.0,3128
238,-21.0,3056
239,-21.0,3652
240,-21.0,3131
241,-20.0,3481
242,-21.0,3371
243,-19.0,3959
244,-21.0,3371
245,-21.0,3131
246,-21.0,3300
247,-20.0,3482
248,-21.0,3056
249,-21.0,3056
250,-20.0,3719
251,-20.0,3514
252,-20.0,3588
253,-21.0,3056
254,-21.0,3056
255,-21.0,3056
256,-21.0,3056
257,-20.0,3615
258,-21.0,3056
259,-21.0,3128
260,-19.0,3731
261,-21.0,3056
262,-20.0,3596
263,-21.0,3168
264,-20.0,3367
265,-20.0,3367
266,-21.0,3056
267,-21.0,3452
268,-20.0,3510
269,-21.0,3056
270,-21.0,3056
271,-21.0,3056
272,-20.0,3348
273,-21.0,3168
274,-21.0,3128
275,-20.0,3479
276,-21.0,3056
277,-21.0,3056
278,-20.0,3590
279,-21.0,3056
280,-20.0,3350
281,-21.0,3377
282,-21.0,3131
283,-21.0,3355
284,-20.0,3462
285,-21.0,3168
286,-21.0,3131
287,-21.0,3243
288,-21.0,3131
289,-20.0,3676
290,-21.0,3281
291,-20.0,3500
292,-21.0,3205
293,-21.0,3558
294,-21.0,3131
295,-20.0,3350
296,-21.0,3579
297,-21.0,3131
298,-21.0,3056
299,-21.0,3131
300,-21.0,3056
301,-21.0,3056
302,-21.0,3243
303,-21.0,3206
304,-21.0,3131
305,-21.0,3243
306,-19.0,3889
307,-21.0,3131
308,-20.0,3367
309,-21.0,3056
310,-21.0,3318
311,-21.0,3131
312,-21.0,3296
313,-20.0,3650
314,-21.0,3131
315,-21.0,3131
316,-21.0,3056
317,-21.0,3056
318,-21.0,3312
319,-21.0,3056
320,-20.0,3350
321,-21.0,3247
322,-20.0,3557
323,-21.0,3056
324,-21.0,3355
325,-21.0,3056
326,-21.0,3056
327,-21.0,3056
328,-21.0,3536
329,-21.0,3131
330,-21.0,3056
331,-21.0,3168
332,-21.0,3131
333,-21.0,3408
334,-21.0,3056
335,-21.0,3280
336,-20.0,3590
337,-21.0,3056
338,-21.0,3131
339,-21.0,3056
340,-21.0,3056
341,-21.0,3284
342,-20.0,3592
343,-21.0,3296
344,-21.0,3408
345,-21.0,3528
346,-21.0,3819
347,-21.0,3412
348,-20.0,3789
349,-20.0,3367
350,-20.0,3594
351,-20.0,3367
352,-21.0,3131
353,-20.0,3348
354,-21.0,3128
355,-20.0,3367
356,-21.0,3554
357,-21.0,3485
358,-21.0,3056
359,-21.0,3243
360,-21.0,3056
361,-21.0,3131
362,-20.0,3348
363,-20.0,4294
364,-21.0,3296
365,-19.0,4172
366,-21.0,3200
367,-21.0,3375
368,-19.0,3976
369,-21.0,3168
370,-20.0,3685
371,-21.0,3056
372,-20.0,3704
373,-21.0,3128
374,-20.0,3348
375,-21.0,3056
376,-21.0,3168
377,-21.0,3056
378,-21.0,3056
379,-21.0,3056
380,-21.0,3128
381,-19.0,3976
382,-21.0,3245
383,-20.0,3370
384,-20.0,3481
385,-21.0,3300
386,-21.0,3131
387,-18.0,4791
388,-19.0,4047
389,-21.0,3587
390,-20.0,3633
391,-20.0,3953
392,-19.0,4478
393,-19.0,4240
394,-21.0,3056
395,-20.0,3367
396,-20.0,3848
397,-20.0,3756
398,-21.0,3133
399,-21.0,3505
400,-21.0,3131
401,-19.0,4158
402,-21.0,3131
403,-19.0,3914
404,-20.0,3738
405,-21.0,3245
406,-19.0,4113
407,-20.0,4289
408,-20.0,3460
409,-18.0,4310
410,-21.0,3131
411,-20.0,3733
412,-20.0,3554
413,-20.0,3591
414,-20.0,3748
415,-21.0,3131
416,-20.0,3561
417,-20.0,3577
418,-19.0,4033
419,-17.0,4555
420,-16.0,4691
421,-20.0,3520
422,-19.0,3961
423,-21.0,3619
424,-20.0,3593
425,-20.0,3591
426,-21.0,3801
427,-18.0,3995
428,-21.0,3544
429,-20.0,3884
430,-19.0,4104
431,-20.0,3857
432,-20.0,3370
433,-19.0,4054
434,-21.0,3203
435,-20.0,3348
436,-20.0,3554
437,-20.0,3901
438,-21.0,3416
439,-21.0,3056
440,-20.0,3572
441,-21.0,3240
442,-21.0,3392
443,-21.0,3843
444,-21.0,3736
445,-20.0,3596
446,-20.0,3348
447,-20.0,3787
448,-21.0,3371
449,-21.0,3485
450,-19.0,4673
451,-21.0,3375
452,-21.0,3355
453,-20.0,3782
454,-21.0,3243
455,-20.0,3820
456,-18.0,4180
457,-20.0,3637
458,-21.0,3522
459,-18.0,4674
460,-20.0,3484
461,-20.0,3479
462,-21.0,3579
463,-20.0,4092
464,-21.0,3670
465,-20.0,3367
466,-21.0,3206
467,-19.0,4520
468,-19.0,3876
469,-21.0,3240
470,-20.0,3869
471,-18.0,4138
472,-18.0,4908
473,-20.0,3888
474,-16.0,5260
475,-20.0,4410
476,-21.0,3550
477,-20.0,3759
478,-21.0,3798
479,-17.0,5042
480,-20.0,4176
481,-19.0,4559
482,-19.0,3752
483,-21.0,3758
484,-21.0,3243
485,-17.0,5078
486,-18.0,4437
487,-17.0,4814
488,-20.0,3970
489,-20.0,4052
490,-20.0,3948
491,-20.0,4836
492,-21.0,3296
493,-20.0,3367
494,-21.0,3548
495,-19.0,4344
496,-20.0,3700
497,-19.0,4571
498,-20.0,4170
499,-20.0,3860
500,-18.0,4231
501,-17.0,4746
502,-21.0,4002
503,-21.0,3430
504,-21.0,3462
505,-20.0,3607
506,-19.0,3976
507,-19.0,4011
508,-18.0,4500
509,-18.0,4442
510,-21.0,4472
511,-19.0,4344
512,-21.0,4664
513,-21.0,3709
514,-21.0,3340
515,-19.0,5107
516,-20.0,3740
517,-19.0,4208
518,-21.0,3881
519,-21.0,3773
520,-20.0,4294
521,-19.0,5432
522,-18.0,4584
523,-20.0,4191
524,-20.0,3986
525,-19.0,3944
526,-20.0,4070
527,-18.0,4782
528,-20.0,3758
529,-18.0,5145
530,-20.0,4039
531,-20.0,4157
532,-20.0,4685
533,-17.0,5601
534,-17.0,5144
535,-19.0,4624
536,-20.0,4831
537,-20.0,4675
538,-13.0,6513
539,-15.0,5409
540,-18.0,5118
541,-15.0,5687
542,-19.0,5919
543,-21.0,4184
544,-17.0,5311
545,-14.0,6537
546,-20.0,4444
547,-17.0,5793
548,-18.0,5719
549,-18.0,4858
550,-20.0,4851
551,-19.0,4009
552,-18.0,4438
553,-17.0,4840
554,-20.0,5398
555,-20.0,3908
556,-18.0,4874
557,-19.0,5520
558,-20.0,5218
559,-18.0,4731
560,-20.0,4224
561,-20.0,4081
562,-16.0,5333
563,-18.0,5027
564,-20.0,4118
565,-20.0,4986
